Phase,Barcode,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Conc_NaCl_(mM),Experiment_ID,x,y
1.0,774445L56IOS,2.4,5.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,547174BIBT7E,6.0,6.0,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,324531VTOJVK,1.8,6.2,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,5744542PF0RK,2.6,0.9,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,142251UQB3FZ,5.4,0.4,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,155772EV6Y63,0.5,1.4,825.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,457544SJQYXM,2.4,1.9,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2224329ZR75J,8.1,1.5,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,354317130I1Y,0.1,4.5,525.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4571130T2HCH,1.7,8.1,175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,412342WEOLEE,6.1,3.1,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,5477444G3YRF,3.9,5.9,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,314433J3FOPU,8.1,5.9,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,734424CIFN0K,6.0,8.1,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,552447HWUEEX,0.8,0.6,350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,374424YTZQYK,7.0,1.3,175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,174753BKVXZ6,2.2,4.3,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,375474ID060B,2.1,8.1,1425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,733154P6EF65,5.9,0.6,250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,154477MORZDW,0.1,8.1,1675.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4441842N723O,8.1,7.5,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,147422T3O8P1,2.8,7.0,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,775441WKBYV5,0.1,1.4,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,444288OSXVCZ,4.8,3.5,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,718417K89AEF,1.3,2.4,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,437417OCTU71,8.1,1.1,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,257247W3G7NL,4.0,8.1,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,122431W04PZX,0.1,5.3,675.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,884741UPAHUL,8.1,3.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,554144QHJSTN,3.5,0.4,950.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,874427QKQNAC,4.5,3.9,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,341141IU322X,7.9,4.3,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,271448698BXN,2.2,5.4,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,244583UHU4UZ,0.1,8.1,325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,377424WJMPR5,0.9,0.1,550.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,244744DI5TSS,3.2,0.5,200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,324213L9TA89,5.8,6.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,477237ENVOSK,2.3,2.8,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,743747V0HP58,0.1,2.7,625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,417245I2NHNK,1.4,4.9,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,414144PYCZBA,8.1,0.1,525.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,247872CEZ5G7,6.0,0.2,875.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,3754338OM1QL,0.3,4.0,1150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,538524KTL9EE,0.1,5.9,1475.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,311347RXXNZ2,1.8,7.6,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,12457253VQED,6.1,1.8,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,542523LAZYTU,7.8,1.5,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2587745UZPBP,6.2,2.8,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,777377KAMWQ5,6.2,8.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,371747XHE37N,1.0,0.4,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,261442O7LVGY,7.0,5.6,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,234127MDH37X,0.9,1.2,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,762772XAGL9Q,0.1,8.1,1650.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,674444PQOQIZ,2.9,8.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,242222B0JX1Q,8.1,0.4,325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2774217CR1O1,0.1,2.0,1475.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,243434GCCIO5,4.8,1.2,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,274243QSRTXK,0.1,5.2,625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,274374EBZ1O1,4.9,3.4,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,666671YU11UC,3.0,5.4,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,424341LHQVFP,1.8,0.1,850.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,744644J7VVVP,8.1,2.3,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,247777J41QK8,4.6,0.4,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,474777KFRLZL,4.9,8.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,2347425GI7IF,8.0,3.3,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,22446147VXWX,0.1,8.1,375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,243236O9PMMT,0.1,5.0,1625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,621216H7ZS53,1.8,4.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,472672OERGHE,0.1,2.3,675.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,747723AQI2ZO,8.1,8.1,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4226477VR1EC,2.5,2.7,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,244742XGQ3OK,7.0,0.3,925.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4761741FS21B,5.1,3.8,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,461774XBHP4F,2.3,8.1,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,443724YLHBXO,3.2,1.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7247270TVF73,0.5,3.9,1100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,222274MM96J8,1.4,6.3,200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,6424421VUOXN,6.4,1.7,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,236436KCJMAV,0.1,0.1,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4432748YO4LY,5.0,6.0,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4134374DF5X5,2.3,0.3,350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,332172JA6XH8,1.2,6.4,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,474677IWMZZ5,0.9,3.9,925.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,247464CLKZYG,8.1,0.1,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,743262GTNSWS,8.1,8.1,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,444461W56JR7,7.7,1.7,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4372471KT0O7,3.8,8.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,677474BYRDUE,5.8,3.5,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,6714331C7L1N,0.2,8.1,1625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,474276ETK5VI,2.8,0.8,75.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,741772G649TX,0.1,3.9,2025.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,477343LEQM7L,0.1,0.1,1450.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,143464710GD9,4.0,7.2,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,367664VCVMW1,0.1,7.5,475.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,473344N75WIZ,3.6,0.4,1025.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,666174E0IZ3U,8.1,0.6,1050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,774741HVILMP,2.0,4.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,777337IGJ2KS,0.1,0.6,600.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,734124DQOZLW,4.9,3.2,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,214473AYJWYW,5.4,0.3,425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,273664GSLA9Y,8.1,5.2,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,773444OEN0ET,3.2,4.5,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,347647ERDVHW,0.7,5.5,1475.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,447264NP3XF3,0.5,2.9,325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,661747JXPBRH,0.1,2.7,1450.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,746364OFEF67,2.3,2.3,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,143744B67BMV,8.1,2.8,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,726717C9STLX,6.3,6.7,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,142741ZFQSIT,5.8,1.0,1150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,127472VGAMOW,0.2,5.2,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,162437YCIGG9,0.1,6.2,950.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,774311QW4HQT,1.8,7.0,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2137445YXTE6,1.4,0.2,1025.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2734775EYJB1,7.5,0.3,525.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,442212KTNQMT,0.5,6.8,1550.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,77213712KISY,8.1,0.7,250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,427472MU2BAD,0.2,0.8,300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,724233R14NBN,8.1,8.1,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,237771ME61WY,7.5,0.1,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,412744DBSH64,3.4,7.7,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,714277I46AV6,3.8,2.6,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,441274OFEXA5,4.2,2.9,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,314373ABJEPE,0.1,5.2,475.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,734377OEPBKC,8.1,3.6,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,2422424MT206,0.1,0.1,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,7477441PC64L,4.4,6.6,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,441437ZDLVSD,4.8,0.2,625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,347741MOO75U,0.1,3.4,1625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,244242E9TYWD,8.1,0.3,1200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,477223VLN3OU,0.5,8.1,275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,277772H4WGX1,0.1,2.6,900.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,337774G86P1B,2.1,0.3,850.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,732777X91CIO,2.0,4.8,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,374274Y4VWPX,1.3,3.2,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,427313U9SDBT,6.9,3.0,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,727412IYJP1W,2.8,0.6,175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,141742ABA79S,0.1,5.3,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,344772QGMNR1,6.8,5.8,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,4474415T7U7U,2.0,5.6,75.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,714422C26TG8,6.2,1.9,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4417770G8TNW,2.4,8.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,377472A2PMNJ,5.8,1.1,175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,1424320FVXVO,5.5,4.0,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,472171ZMXJX2,1.6,1.8,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,477174FX11CI,7.0,0.3,725.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,442173GR49L0,6.0,8.1,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,334772Y2JQHH,1.1,0.5,700.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,7772218DCVMY,8.1,8.1,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,1137172QAFJO,7.8,0.1,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,7237439G6OLS,0.1,8.0,1625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,742424NNA8Q6,8.1,2.1,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,747317NKYJRB,3.1,7.0,75.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,277374YZZY1A,4.1,4.4,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,447447PPRTRE,5.7,0.4,975.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,727447R688A0,0.3,5.0,775.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,744474LZ1EOM,0.1,4.1,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,741447B8XRQ5,3.9,2.1,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,227271B1FHKF,7.8,3.4,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,177234AF7PP4,3.6,8.1,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,374347R33N9G,0.1,8.1,350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,434147UGP8S3,0.2,2.5,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,724437PT7ZE8,0.8,2.9,175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,744441T61WDE,3.0,1.5,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,717744CNS6Z3,0.9,5.4,1450.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,177317WDGIMM,6.4,5.9,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,117347UL1DT0,8.1,0.4,650.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,712272PHVOSG,5.8,0.5,300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,341737M29OSR,0.1,0.4,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,714444AL42O7,1.0,5.5,150.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,777427WHIPUU,8.0,0.8,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,424777QH3QIN,3.6,0.3,625.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,473714I01JC9,6.0,3.4,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,474777FE2B0O,0.4,0.1,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,171434HC87P7,5.5,2.5,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,347777ATI4WW,0.4,2.7,750.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,737477EDNUWD,0.1,6.4,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,724274M4LFNR,1.9,3.8,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,321417VD9RVE,5.9,8.1,1375.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,48414760S84X,0.7,3.1,1125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,27784826UAS8,8.1,8.0,1250.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,437424LQGNFZ,7.9,0.1,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,713733OWUGM5,7.3,1.6,125.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,124343EQR9K9,3.0,8.1,100.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,433882D2ZFAV,0.1,7.0,2050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,487743LVX1ZH,2.3,1.0,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,327447RCC2CE,5.7,3.4,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,713434MDO969,3.3,8.1,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,242133Z5ZKFK,0.6,4.8,200.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,437772GBC5IW,3.5,0.4,975.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,243232WQUE0U,8.1,0.5,1050.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,477484KUY4WW,0.5,0.4,700.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,737173KCRN37,0.1,7.8,400.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,474474Q3A30P,0.1,4.0,1850.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,174433IT1K2S,3.0,5.0,1300.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,3247381HZKMF,4.6,2.9,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,744183LUZQTL,8.1,5.1,1275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,414174P304Z7,0.1,5.7,875.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,733874ZP3W4Q,4.9,0.4,350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,822171FMLM3F,5.4,6.4,1350.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,323282IK4MPF,0.8,7.4,1425.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,24444375QIQV,0.1,0.7,1325.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,434443GNUUSF,0.3,2.3,275.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,844433NMLGZI,3.2,2.6,1225.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,88444883O95Y,5.7,1.0,1175.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
0.0,77473412HOP9,2.5,5.9,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
1.0,4444878XX1OM,2.1,3.2,50.0,RoboLab008_Lys100_Asp200_NaCl_Matrix_insilico_R2,0.0,0.0
